OBJECTID,COUNTY,RATE,L95CL,U95CL,HOSP,FLAG,YEAR,GENDER,AGE,MEASURE,HEALTHOUTCOMEID,cofips
9122,Kit Carson,0,0,0,0,2,2015,Both genders,15-34 years old,Age specific rate,Asthma,08063
9123,Kit Carson,0,0,0,0,2,2015,Both genders,35-64 years old,Age specific rate,Asthma,08063
9124,Kit Carson,0,0,0,0,2,2015,Both genders,5-14 years old,Age specific rate,Asthma,08063
9125,Kit Carson,0,0,0,0,2,2015,Both genders,65+ years old,Age specific rate,Asthma,08063
9126,Kit Carson,0,0,0,0,2,2015,Both genders,All ages,Age specific rate,Asthma,08063
9127,Kit Carson,0,0,0,0,2,2016,Female,0-4 years old,Age specific rate,Asthma,08063
9128,Kit Carson,0,0,0,0,2,2016,Female,15-34 years old,Age specific rate,Asthma,08063
9129,Kit Carson,0,0,0,0,2,2016,Female,35-64 years old,Age specific rate,Asthma,08063
9130,Kit Carson,0,0,0,0,2,2016,Female,5-14 years old,Age specific rate,Asthma,08063
9131,Kit Carson,0,0,0,0,2,2016,Female,65+ years old,Age specific rate,Asthma,08063
9132,Kit Carson,0,0,0,0,2,2016,Female,All ages,Age specific rate,Asthma,08063
9133,Kit Carson,,,,,2,2016,Male,0-4 years old,Age specific rate,Asthma,08063
9134,Kit Carson,0,0,0,0,2,2016,Male,15-34 years old,Age specific rate,Asthma,08063
9135,Kit Carson,0,0,0,0,2,2016,Male,35-64 years old,Age specific rate,Asthma,08063
9136,Kit Carson,,,,,2,2016,Male,5-14 years old,Age specific rate,Asthma,08063
9137,Kit Carson,0,0,0,0,2,2016,Male,65+ years old,Age specific rate,Asthma,08063
9138,Kit Carson,,,,,2,2016,Male,All ages,Age specific rate,Asthma,08063
9139,Kit Carson,,,,,2,2016,Both genders,0-4 years old,Age specific rate,Asthma,08063
9140,Kit Carson,0,0,0,0,2,2016,Both genders,15-34 years old,Age specific rate,Asthma,08063
9141,Kit Carson,0,0,0,0,2,2016,Both genders,35-64 years old,Age specific rate,Asthma,08063
9142,Kit Carson,,,,,2,2016,Both genders,5-14 years old,Age specific rate,Asthma,08063
9143,Kit Carson,0,0,0,0,2,2016,Both genders,65+ years old,Age specific rate,Asthma,08063
9144,Kit Carson,,,,,2,2016,Both genders,All ages,Age specific rate,Asthma,08063
9145,Kit Carson,0,0,0,0,2,2017,Female,0-4 years old,Age specific rate,Asthma,08063
9146,Kit Carson,0,0,0,0,2,2017,Female,15-34 years old,Age specific rate,Asthma,08063
9147,Kit Carson,,,,,2,2017,Female,35-64 years old,Age specific rate,Asthma,08063
9148,Kit Carson,,,,,2,2017,Female,5-14 years old,Age specific rate,Asthma,08063
9149,Kit Carson,0,0,0,0,2,2017,Female,65+ years old,Age specific rate,Asthma,08063
9150,Kit Carson,,,,,2,2017,Female,All ages,Age specific rate,Asthma,08063
9151,Kit Carson,0,0,0,0,2,2017,Male,0-4 years old,Age specific rate,Asthma,08063
9152,Kit Carson,0,0,0,0,2,2017,Male,15-34 years old,Age specific rate,Asthma,08063
9153,Kit Carson,,,,,2,2017,Male,35-64 years old,Age specific rate,Asthma,08063
9154,Kit Carson,0,0,0,0,2,2017,Male,5-14 years old,Age specific rate,Asthma,08063
9155,Kit Carson,0,0,0,0,2,2017,Male,65+ years old,Age specific rate,Asthma,08063
9156,Kit Carson,,,,,2,2017,Male,All ages,Age specific rate,Asthma,08063
9157,Kit Carson,0,0,0,0,2,2017,Both genders,0-4 years old,Age specific rate,Asthma,08063
9158,Kit Carson,0,0,0,0,2,2017,Both genders,15-34 years old,Age specific rate,Asthma,08063
9159,Kit Carson,,,,,2,2017,Both genders,35-64 years old,Age specific rate,Asthma,08063
9160,Kit Carson,,,,,2,2017,Both genders,5-14 years old,Age specific rate,Asthma,08063
9161,Kit Carson,0,0,0,0,2,2017,Both genders,65+ years old,Age specific rate,Asthma,08063
9162,Kit Carson,4.19228619340414,0.864550199686419,12.2516392813623,3,2,2017,Both genders,All ages,Age specific rate,Asthma,08063
9163,Kit Carson,,,,,2,2018,Female,0-4 years old,Age specific rate,Asthma,08063
9164,Kit Carson,0,0,0,0,2,2018,Female,15-34 years old,Age specific rate,Asthma,08063
9165,Kit Carson,0,0,0,0,2,2018,Female,35-64 years old,Age specific rate,Asthma,08063
9166,Kit Carson,,,,,2,2018,Female,5-14 years old,Age specific rate,Asthma,08063
9167,Kit Carson,41.49377593361,8.55701414793363,121.262421434894,3,3,2018,Female,65+ years old,Age specific rate,Asthma,08063
9168,Kit Carson,14.9655791679138,4.85928281986973,34.9246694981235,5,3,2018,Female,All ages,Age specific rate,Asthma,08063
9169,Kit Carson,0,0,0,0,2,2018,Male,0-4 years old,Age specific rate,Asthma,08063
9170,Kit Carson,0,0,0,0,2,2018,Male,15-34 years old,Age specific rate,Asthma,08063
9171,Kit Carson,,,,,2,2018,Male,35-64 years old,Age specific rate,Asthma,08063
9172,Kit Carson,0,0,0,0,2,2018,Male,5-14 years old,Age specific rate,Asthma,08063
9173,Kit Carson,0,0,0,0,2,2018,Male,65+ years old,Age specific rate,Asthma,08063
9174,Kit Carson,,,,,2,2018,Male,All ages,Age specific rate,Asthma,08063
9175,Kit Carson,,,,,2,2018,Both genders,0-4 years old,Age specific rate,Asthma,08063
9176,Kit Carson,0,0,0,0,2,2018,Both genders,15-34 years old,Age specific rate,Asthma,08063
9177,Kit Carson,,,,,2,2018,Both genders,35-64 years old,Age specific rate,Asthma,08063
9178,Kit Carson,,,,,2,2018,Both genders,5-14 years old,Age specific rate,Asthma,08063
9179,Kit Carson,22.075055187638,4.55240708532451,64.512678953222,3,3,2018,Both genders,65+ years old,Age specific rate,Asthma,08063
9180,Kit Carson,8.38222967309304,3.07613055810401,18.2445851110911,6,2,2018,Both genders,All ages,Age specific rate,Asthma,08063
9181,Lake,,,,,2,2004,Female,0-4 years old,Age specific rate,Asthma,08065
9182,Lake,0,0,0,0,2,2004,Female,15-34 years old,Age specific rate,Asthma,08065
9183,Lake,23.094688221709,4.76267992991225,67.4924793667657,3,2,2004,Female,35-64 years old,Age specific rate,Asthma,08065
9184,Lake,,,,,2,2004,Female,5-14 years old,Age specific rate,Asthma,08065
9185,Lake,0,0,0,0,2,2004,Female,65+ years old,Age specific rate,Asthma,08065
9186,Lake,14.5900204260286,4.7373399186416,34.0482406750016,5,2,2004,Female,All ages,Age specific rate,Asthma,08065
9187,Lake,,,,,2,2004,Male,0-4 years old,Age specific rate,Asthma,08065
9188,Lake,,,,,2,2004,Male,15-34 years old,Age specific rate,Asthma,08065
9189,Lake,0,0,0,0,2,2004,Male,35-64 years old,Age specific rate,Asthma,08065
9190,Lake,,,,,2,2004,Male,5-14 years old,Age specific rate,Asthma,08065
9191,Lake,0,0,0,0,2,2004,Male,65+ years old,Age specific rate,Asthma,08065
9192,Lake,7.52445447705041,1.55172340831603,21.9896490337168,3,2,2004,Male,All ages,Age specific rate,Asthma,08065
9193,Lake,,,,,2,2004,Both genders,0-4 years old,Age specific rate,Asthma,08065
9194,Lake,,,,,2,2004,Both genders,15-34 years old,Age specific rate,Asthma,08065
9195,Lake,10.7142857142857,2.20954329605572,31.311689534796,3,2,2004,Both genders,35-64 years old,Age specific rate,Asthma,08065
9196,Lake,,,,,2,2004,Both genders,5-14 years old,Age specific rate,Asthma,08065
9197,Lake,0,0,0,0,2,2004,Both genders,65+ years old,Age specific rate,Asthma,08065
9198,Lake,10.7903965470731,4.65852734926963,21.2613828165546,8,2,2004,Both genders,All ages,Age specific rate,Asthma,08065
9199,Lake,176.678445229682,57.3670102515363,412.308554039684,5,3,2005,Female,0-4 years old,Age specific rate,Asthma,08065
9200,Lake,42.8724544480172,11.6813008963165,109.770510990398,4,3,2005,Female,15-34 years old,Age specific rate,Asthma,08065
9201,Lake,38.2848392036753,12.4309830790082,89.344043486394,5,3,2005,Female,35-64 years old,Age specific rate,Asthma,08065
9202,Lake,0,0,0,0,2,2005,Female,5-14 years old,Age specific rate,Asthma,08065
9203,Lake,,,,,2,2005,Female,65+ years old,Age specific rate,Asthma,08065
9204,Lake,44.6295745313895,24.9788340755231,73.6096961365247,15,3,2005,Female,All ages,Age specific rate,Asthma,08065
9205,Lake,410.958904109589,212.348462627473,717.862501649901,12,3,2005,Male,0-4 years old,Age specific rate,Asthma,08065
9206,Lake,,,,,2,2005,Male,15-34 years old,Age specific rate,Asthma,08065
9207,Lake,,,,,2,2005,Male,35-64 years old,Age specific rate,Asthma,08065
9208,Lake,56.4971751412429,11.6510757607458,165.108720710788,3,2,2005,Male,5-14 years old,Age specific rate,Asthma,08065
9209,Lake,0,0,0,0,2,2005,Male,65+ years old,Age specific rate,Asthma,08065
9210,Lake,43.2900432900433,25.2180455044749,69.3115528798236,17,3,2005,Male,All ages,Age specific rate,Asthma,08065
9211,Lake,296.16724738676,172.528335707444,474.192453238793,17,3,2005,Both genders,0-4 years old,Age specific rate,Asthma,08065
9212,Lake,22.6346763241286,7.34941779139193,52.8217839715847,5,3,2005,Both genders,15-34 years old,Age specific rate,Asthma,08065
9213,Lake,21.2089077412513,7.78329534637982,46.1628632821457,6,3,2005,Both genders,35-64 years old,Age specific rate,Asthma,08065
9214,Lake,29.4117647058824,6.06541296956472,85.9536575464987,3,2,2005,Both genders,5-14 years old,Age specific rate,Asthma,08065
9215,Lake,,,,,2,2005,Both genders,65+ years old,Age specific rate,Asthma,08065
9216,Lake,43.9138191299575,28.7319020663003,59.0957361936146,32,3,2005,Both genders,All ages,Age specific rate,Asthma,08065
9217,Lake,110.294117647059,22.7452986358677,322.32621579937,3,3,2006,Female,0-4 years old,Age specific rate,Asthma,08065
9218,Lake,0,0,0,0,2,2006,Female,15-34 years old,Age specific rate,Asthma,08065
9219,Lake,22.6928895612708,4.67981938650228,66.3182531750595,3,2,2006,Female,35-64 years old,Age specific rate,Asthma,08065
9220,Lake,,,,,2,2006,Female,5-14 years old,Age specific rate,Asthma,08065
9221,Lake,,,,,2,2006,Female,65+ years old,Age specific rate,Asthma,08065
9222,Lake,30.0210147102972,14.3962434588185,55.2097149265025,10,3,2006,Female,All ages,Age specific rate,Asthma,08065
9223,Lake,142.857142857143,38.9237633437975,365.771024121577,4,3,2006,Male,0-4 years old,Age specific rate,Asthma,08065
9224,Lake,0,0,0,0,2,2006,Male,15-34 years old,Age specific rate,Asthma,08065
9225,Lake,0,0,0,0,2,2006,Male,35-64 years old,Age specific rate,Asthma,08065
9226,Lake,,,,,2,2006,Male,5-14 years old,Age specific rate,Asthma,08065
9227,Lake,,,,,2,2006,Male,65+ years old,Age specific rate,Asthma,08065
9228,Lake,15.4479917610711,5.66914071444606,33.6237745172992,6,2,2006,Male,All ages,Age specific rate,Asthma,08065
9229,Lake,126.811594202899,50.9848378898533,261.280350755483,7,3,2006,Both genders,0-4 years old,Age specific rate,Asthma,08065
9230,Lake,0,0,0,0,2,2006,Both genders,15-34 years old,Age specific rate,Asthma,08065
9231,Lake,10.4566050888811,2.15640335620635,30.5586373988946,3,2,2006,Both genders,35-64 years old,Age specific rate,Asthma,08065
9232,Lake,29.6150049358342,6.10732599107208,86.547611744747,3,2,2006,Both genders,5-14 years old,Age specific rate,Asthma,08065
9233,Lake,44.4444444444444,9.16551293178668,129.885526959154,3,2,2006,Both genders,65+ years old,Age specific rate,Asthma,08065
9234,Lake,22.1637345892783,12.6684893387471,35.9925164116374,16,3,2006,Both genders,All ages,Age specific rate,Asthma,08065
9235,Lake,,,,,2,2007,Female,0-4 years old,Age specific rate,Asthma,08065
9236,Lake,67.2645739910314,24.684913155727,146.406659445281,6,3,2007,Female,15-34 years old,Age specific rate,Asthma,08065
9237,Lake,29.520295202952,8.04328689023122,75.5836802612853,4,2,2007,Female,35-64 years old,Age specific rate,Asthma,08065
9238,Lake,0,0,0,0,2,2007,Female,5-14 years old,Age specific rate,Asthma,08065
9239,Lake,82.6446280991736,17.0433091706777,241.5226740976,3,3,2007,Female,65+ years old,Age specific rate,Asthma,08065
9240,Lake,41.6418798334325,22.76600320137,69.8679985777386,14,3,2007,Female,All ages,Age specific rate,Asthma,08065
9241,Lake,183.150183150183,59.4683659384057,427.411431477035,5,3,2007,Male,0-4 years old,Age specific rate,Asthma,08065
9242,Lake,0,0,0,0,2,2007,Male,15-34 years old,Age specific rate,Asthma,08065
9243,Lake,,,,,2,2007,Male,35-64 years old,Age specific rate,Asthma,08065
9244,Lake,0,0,0,0,2,2007,Male,5-14 years old,Age specific rate,Asthma,08065
9245,Lake,0,0,0,0,2,2007,Male,65+ years old,Age specific rate,Asthma,08065
9246,Lake,17.8845171180378,7.19050345304011,36.8489406277534,7,2,2007,Male,All ages,Age specific rate,Asthma,08065
9247,Lake,110.90573012939,40.7004483085185,241.395083595546,6,3,2007,Both genders,0-4 years old,Age specific rate,Asthma,08065
9248,Lake,28.6944045911047,10.5303407627492,62.4556385581971,6,3,2007,Both genders,15-34 years old,Age specific rate,Asthma,08065
9249,Lake,20.4081632653061,7.48943623636344,44.419979668432,6,3,2007,Both genders,35-64 years old,Age specific rate,Asthma,08065
9250,Lake,0,0,0,0,2,2007,Both genders,5-14 years old,Age specific rate,Asthma,08065
9251,Lake,43.3526011560694,8.94034859675724,126.694697539637,3,2,2007,Both genders,65+ years old,Age specific rate,Asthma,08065
9252,Lake,28.8858321870702,16.5490143433799,41.2226500307604,21,3,2007,Both genders,All ages,Age specific rate,Asthma,08065
9253,Lake,,,,,2,2008,Female,0-4 years old,Age specific rate,Asthma,08065
9254,Lake,,,,,2,2008,Female,15-34 years old,Age specific rate,Asthma,08065
9255,Lake,22.2057735011103,4.57936434415693,64.8946933363647,3,2,2008,Female,35-64 years old,Age specific rate,Asthma,08065
9256,Lake,0,0,0,0,2,2008,Female,5-14 years old,Age specific rate,Asthma,08065
9257,Lake,77.720207253886,16.0277752045493,227.131426677276,3,2,2008,Female,65+ years old,Age specific rate,Asthma,08065
9258,Lake,23.7953599048186,10.2731474620717,46.8863450927828,8,2,2008,Female,All ages,Age specific rate,Asthma,08065
9259,Lake,0,0,0,0,2,2008,Male,0-4 years old,Age specific rate,Asthma,08065
9260,Lake,0,0,0,0,2,2008,Male,15-34 years old,Age specific rate,Asthma,08065
9261,Lake,0,0,0,0,2,2008,Male,35-64 years old,Age specific rate,Asthma,08065
9262,Lake,0,0,0,0,2,2008,Male,5-14 years old,Age specific rate,Asthma,08065
9263,Lake,0,0,0,0,2,2008,Male,65+ years old,Age specific rate,Asthma,08065
9264,Lake,0,0,0,0,2,2008,Male,All ages,Age specific rate,Asthma,08065
9265,Lake,,,,,2,2008,Both genders,0-4 years old,Age specific rate,Asthma,08065
9266,Lake,,,,,2,2008,Both genders,15-34 years old,Age specific rate,Asthma,08065
9267,Lake,10.1626016260163,2.09577277403659,29.6994345180991,3,2,2008,Both genders,35-64 years old,Age specific rate,Asthma,08065
9268,Lake,0,0,0,0,2,2008,Both genders,5-14 years old,Age specific rate,Asthma,08065
9269,Lake,40.3768506056528,8.32667729334591,117.99829165199,3,2,2008,Both genders,65+ years old,Age specific rate,Asthma,08065
9270,Lake,11.0041265474553,4.75080079332669,21.6825161213117,8,2,2008,Both genders,All ages,Age specific rate,Asthma,08065
9271,Lake,,,,,2,2009,Female,0-4 years old,Age specific rate,Asthma,08065
9272,Lake,,,,,2,2009,Female,15-34 years old,Age specific rate,Asthma,08065
9273,Lake,,,,,2,2009,Female,35-64 years old,Age specific rate,Asthma,08065
9274,Lake,0,0,0,0,2,2009,Female,5-14 years old,Age specific rate,Asthma,08065
9275,Lake,0,0,0,0,2,2009,Female,65+ years old,Age specific rate,Asthma,08065
9276,Lake,12.0445648900933,3.28173855352704,30.8388698446376,4,2,2009,Female,All ages,Age specific rate,Asthma,08065
9277,Lake,0,0,0,0,2,2009,Male,0-4 years old,Age specific rate,Asthma,08065
9278,Lake,0,0,0,0,2,2009,Male,15-34 years old,Age specific rate,Asthma,08065
9279,Lake,0,0,0,0,2,2009,Male,35-64 years old,Age specific rate,Asthma,08065
9280,Lake,0,0,0,0,2,2009,Male,5-14 years old,Age specific rate,Asthma,08065
9281,Lake,0,0,0,0,2,2009,Male,65+ years old,Age specific rate,Asthma,08065
9282,Lake,0,0,0,0,2,2009,Male,All ages,Age specific rate,Asthma,08065
9283,Lake,,,,,2,2009,Both genders,0-4 years old,Age specific rate,Asthma,08065
9284,Lake,,,,,2,2009,Both genders,15-34 years old,Age specific rate,Asthma,08065
9285,Lake,,,,,2,2009,Both genders,35-64 years old,Age specific rate,Asthma,08065
9286,Lake,0,0,0,0,2,2009,Both genders,5-14 years old,Age specific rate,Asthma,08065
9287,Lake,0,0,0,0,2,2009,Both genders,65+ years old,Age specific rate,Asthma,08065
9288,Lake,5.57568999163647,1.51918786398987,14.2759808689771,4,2,2009,Both genders,All ages,Age specific rate,Asthma,08065
9289,Lake,0,0,0,0,2,2010,Female,0-4 years old,Age specific rate,Asthma,08065
9290,Lake,0,0,0,0,2,2010,Female,15-34 years old,Age specific rate,Asthma,08065
9291,Lake,,,,,2,2010,Female,35-64 years old,Age specific rate,Asthma,08065
9292,Lake,0,0,0,0,2,2010,Female,5-14 years old,Age specific rate,Asthma,08065
9293,Lake,86.7052023121387,17.8806971935145,253.389395079274,3,3,2010,Female,65+ years old,Age specific rate,Asthma,08065
9294,Lake,14.7102088849662,4.77636478410849,34.3287204451988,5,2,2010,Female,All ages,Age specific rate,Asthma,08065
9295,Lake,0,0,0,0,2,2010,Male,0-4 years old,Age specific rate,Asthma,08065
9296,Lake,0,0,0,0,2,2010,Male,15-34 years old,Age specific rate,Asthma,08065
9297,Lake,,,,,2,2010,Male,35-64 years old,Age specific rate,Asthma,08065
9298,Lake,0,0,0,0,2,2010,Male,5-14 years old,Age specific rate,Asthma,08065
9299,Lake,0,0,0,0,2,2010,Male,65+ years old,Age specific rate,Asthma,08065
9300,Lake,,,,,2,2010,Male,All ages,Age specific rate,Asthma,08065
9301,Lake,0,0,0,0,2,2010,Both genders,0-4 years old,Age specific rate,Asthma,08065
9302,Lake,0,0,0,0,2,2010,Both genders,15-34 years old,Age specific rate,Asthma,08065
9303,Lake,13.3244503664224,3.63046426924161,34.1158849946841,4,2,2010,Both genders,35-64 years old,Age specific rate,Asthma,08065
9304,Lake,0,0,0,0,2,2010,Both genders,5-14 years old,Age specific rate,Asthma,08065
9305,Lake,45.3172205438066,9.345500345855,132.436149089771,3,2,2010,Both genders,65+ years old,Age specific rate,Asthma,08065
9306,Lake,9.61274375171656,3.8648215483657,19.8059260666062,7,2,2010,Both genders,All ages,Age specific rate,Asthma,08065
9307,Lake,0,0,0,0,2,2011,Female,0-4 years old,Age specific rate,Asthma,08065
9308,Lake,0,0,0,0,2,2011,Female,15-34 years old,Age specific rate,Asthma,08065
9309,Lake,,,,,2,2011,Female,35-64 years old,Age specific rate,Asthma,08065
9310,Lake,0,0,0,0,2,2011,Female,5-14 years old,Age specific rate,Asthma,08065
9311,Lake,166.666666666667,61.1637292636347,362.763167292195,6,3,2011,Female,65+ years old,Age specific rate,Asthma,08065
9312,Lake,23.4192037470726,10.1107499319336,46.1451675064215,8,3,2011,Female,All ages,Age specific rate,Asthma,08065
9313,Lake,,,,,2,2011,Male,0-4 years old,Age specific rate,Asthma,08065
9314,Lake,0,0,0,0,2,2011,Male,15-34 years old,Age specific rate,Asthma,08065
9315,Lake,0,0,0,0,2,2011,Male,35-64 years old,Age specific rate,Asthma,08065
9316,Lake,0,0,0,0,2,2011,Male,5-14 years old,Age specific rate,Asthma,08065
9317,Lake,0,0,0,0,2,2011,Male,65+ years old,Age specific rate,Asthma,08065
9318,Lake,,,,,2,2011,Male,All ages,Age specific rate,Asthma,08065
9319,Lake,,,,,2,2011,Both genders,0-4 years old,Age specific rate,Asthma,08065
9320,Lake,0,0,0,0,2,2011,Both genders,15-34 years old,Age specific rate,Asthma,08065
9321,Lake,,,,,2,2011,Both genders,35-64 years old,Age specific rate,Asthma,08065
9322,Lake,0,0,0,0,2,2011,Both genders,5-14 years old,Age specific rate,Asthma,08065
9323,Lake,87.5912408759124,32.1444416568007,190.649255803197,6,3,2011,Both genders,65+ years old,Age specific rate,Asthma,08065
9324,Lake,12.3422929237521,5.64368225093024,23.4295165269054,9,2,2011,Both genders,All ages,Age specific rate,Asthma,08065
9325,Lake,0,0,0,0,2,2012,Female,0-4 years old,Age specific rate,Asthma,08065
9326,Lake,0,0,0,0,2,2012,Female,15-34 years old,Age specific rate,Asthma,08065
9327,Lake,0,0,0,0,2,2012,Female,35-64 years old,Age specific rate,Asthma,08065
9328,Lake,,,,,2,2012,Female,5-14 years old,Age specific rate,Asthma,08065
9329,Lake,,,,,2,2012,Female,65+ years old,Age specific rate,Asthma,08065
9330,Lake,8.89152341434499,1.83364588884292,25.9848045931917,3,2,2012,Female,All ages,Age specific rate,Asthma,08065
9331,Lake,0,0,0,0,2,2012,Male,0-4 years old,Age specific rate,Asthma,08065
9332,Lake,0,0,0,0,2,2012,Male,15-34 years old,Age specific rate,Asthma,08065
9333,Lake,,,,,2,2012,Male,35-64 years old,Age specific rate,Asthma,08065
9334,Lake,0,0,0,0,2,2012,Male,5-14 years old,Age specific rate,Asthma,08065
9335,Lake,0,0,0,0,2,2012,Male,65+ years old,Age specific rate,Asthma,08065
9336,Lake,,,,,2,2012,Male,All ages,Age specific rate,Asthma,08065
9337,Lake,0,0,0,0,2,2012,Both genders,0-4 years old,Age specific rate,Asthma,08065
